     6.250,   293.250
     6.250,   293.750
     6.250,   294.250
     6.250,   294.750
     6.250,   295.250
     6.250,   295.750
     6.250,   296.250
     6.250,   296.750
     6.250,   297.250
     6.250,   297.750
     6.250,   298.250
     6.250,   298.750
     6.250,   299.250
     6.250,   299.750
     6.250,   300.250
     6.750,   235.250
     6.750,   235.750
     6.750,   236.250
     6.750,   236.750
     6.750,   237.250
     6.750,   237.750
     6.750,   238.250
     6.750,   238.750
     6.750,   239.250
     6.750,   239.750
     6.750,   240.250
     6.750,   240.750
     6.750,   241.250
     6.750,   241.750
     6.750,   242.250
     6.750,   242.750
     6.750,   243.250
     6.750,   243.750
     6.750,   244.250
     6.750,   244.750
     6.750,   245.250
     6.750,   245.750
     6.750,   246.250
     6.750,   246.750
     6.750,   247.250
     6.750,   247.750
     6.750,   248.250
     6.750,   248.750
     6.750,   249.250
     6.750,   249.750
     6.750,   250.250
     6.750,   250.750
     6.750,   251.250
     6.750,   251.750
     6.750,   252.250
     6.750,   252.750
     6.750,   253.250
     6.750,   253.750
     6.750,   254.250
     6.750,   254.750
     6.750,   255.250
     6.750,   255.750
     6.750,   256.250
     6.750,   256.750
     6.750,   257.250
     6.750,   257.750
     6.750,   258.250
     6.750,   258.750
     6.750,   259.250
     6.750,   259.750
     6.750,   260.250
     6.750,   260.750
     6.750,   261.250
     6.750,   261.750
     6.750,   262.250
     6.750,   262.750
     6.750,   263.250
     6.750,   263.750
     6.750,   264.250
     6.750,   264.750
     6.750,   265.250
     6.750,   265.750
     6.750,   266.250
     6.750,   266.750
     6.750,   267.250
     6.750,   267.750
     6.750,   268.250
     6.750,   268.750
     6.750,   269.250
     6.750,   269.750
     6.750,   270.250
     6.750,   270.750
     6.750,   271.250
     6.750,   271.750
     6.750,   272.250
     6.750,   272.750
     6.750,   273.250
     6.750,   273.750
     6.750,   274.250
     6.750,   274.750
     6.750,   275.250
     6.750,   275.750
     6.750,   276.250
     6.750,   276.750
     6.750,   277.250
     6.750,   277.750
     6.750,   278.250
     6.750,   278.750
     6.750,   279.250
     6.750,   279.750
     6.750,   280.250
     6.750,   280.750
     6.750,   281.250
     6.750,   281.750
     6.750,   282.250
     6.750,   282.750
     6.750,   283.250
     6.750,   283.750
     6.750,   284.250
     6.750,   284.750
     6.750,   285.250
     6.750,   285.750
     6.750,   286.250
     6.750,   286.750
     6.750,   287.250
     6.750,   287.750
     6.750,   288.250
     6.750,   288.750
     6.750,   289.250
     6.750,   289.750
     6.750,   290.250
     6.750,   290.750
     6.750,   291.250
     6.750,   291.750
     6.750,   292.250
     6.750,   292.750
     6.750,   293.250
     6.750,   293.750
     6.750,   294.250
     6.750,   294.750
     6.750,   295.250
     6.750,   295.750
     6.750,   296.250
     6.750,   296.750
     6.750,   297.250
     6.750,   297.750
     6.750,   298.250
     6.750,   298.750
     6.750,   299.250
     6.750,   299.750
     6.750,   300.250
     6.750,   300.750
     7.250,   235.250
     7.250,   235.750
     7.250,   236.250
     7.250,   236.750
     7.250,   237.250
     7.250,   237.750
     7.250,   238.250
     7.250,   238.750
     7.250,   239.250
     7.250,   239.750
     7.250,   240.250
     7.250,   240.750
     7.250,   241.250
     7.250,   241.750
     7.250,   242.250
     7.250,   242.750
     7.250,   243.250
     7.250,   243.750
     7.250,   244.250
     7.250,   244.750
     7.250,   245.250
     7.250,   245.750
     7.250,   246.250
     7.250,   246.750
     7.250,   247.250
     7.250,   247.750
     7.250,   248.250
     7.250,   248.750
     7.250,   249.250
     7.250,   249.750
     7.250,   250.250
     7.250,   250.750
     7.250,   251.250
     7.250,   251.750
     7.250,   252.250
     7.250,   252.750
     7.250,   253.250
     7.250,   253.750
     7.250,   254.250
     7.250,   254.750
     7.250,   255.250
     7.250,   255.750
     7.250,   256.250
     7.250,   256.750
     7.250,   257.250
     7.250,   257.750
     7.250,   258.250
     7.250,   258.750
     7.250,   259.250
     7.250,   259.750
     7.250,   260.250
     7.250,   260.750
     7.250,   261.250
     7.250,   261.750
     7.250,   262.250
     7.250,   262.750
     7.250,   263.250
     7.250,   263.750
     7.250,   264.250
     7.250,   264.750
     7.250,   265.250
     7.250,   265.750
     7.250,   266.250
     7.250,   266.750
     7.250,   267.250
     7.250,   267.750
     7.250,   268.250
     7.250,   268.750
     7.250,   269.250
     7.250,   269.750
     7.250,   270.250
     7.250,   270.750
     7.250,   271.250
     7.250,   271.750
     7.250,   272.250
     7.250,   272.750
     7.250,   273.250
     7.250,   273.750
     7.250,   274.250
     7.250,   274.750
     7.250,   275.250
     7.250,   275.750
     7.250,   276.250
     7.250,   276.750
     7.250,   277.250
     7.250,   277.750
     7.250,   278.250
     7.250,   278.750
     7.250,   279.250
     7.250,   279.750
     7.250,   280.250
     7.250,   280.750
     7.250,   281.250
     7.250,   281.750
     7.250,   282.250
     7.250,   282.750
     7.250,   283.250
     7.250,   283.750
     7.250,   284.250
     7.250,   284.750
     7.250,   285.250
     7.250,   285.750
     7.250,   286.250
     7.250,   286.750
     7.250,   287.250
     7.250,   287.750
     7.250,   288.250
     7.250,   288.750
     7.250,   289.250
     7.250,   289.750
     7.250,   290.250
     7.250,   290.750
     7.250,   291.250
     7.250,   291.750
     7.250,   292.250
     7.250,   292.750
     7.250,   293.250
     7.250,   293.750
     7.250,   294.250
     7.250,   294.750
     7.250,   295.250
     7.250,   295.750
     7.250,   296.250
     7.250,   296.750
     7.250,   297.250
     7.250,   297.750
     7.250,   298.250
     7.250,   298.750
     7.250,   299.250
     7.250,   299.750
     7.250,   300.250
     7.250,   300.750
     7.750,   235.250
     7.750,   235.750
     7.750,   236.250
     7.750,   236.750
     7.750,   237.250
     7.750,   237.750
     7.750,   238.250
     7.750,   238.750
     7.750,   239.250
     7.750,   239.750
     7.750,   240.250
     7.750,   240.750
     7.750,   241.250
     7.750,   241.750
     7.750,   242.250
     7.750,   242.750
     7.750,   243.250
     7.750,   243.750
     7.750,   244.250
     7.750,   244.750
     7.750,   245.250
     7.750,   245.750
     7.750,   246.250
     7.750,   246.750
     7.750,   247.250
     7.750,   247.750
     7.750,   248.250
     7.750,   248.750
     7.750,   249.250
     7.750,   249.750
     7.750,   250.250
     7.750,   250.750
     7.750,   251.250
     7.750,   251.750
     7.750,   252.250
     7.750,   252.750
     7.750,   253.250
     7.750,   253.750
     7.750,   254.250
     7.750,   254.750
     7.750,   255.250
     7.750,   255.750
     7.750,   256.250
     7.750,   256.750
     7.750,   257.250
     7.750,   257.750
     7.750,   258.250
     7.750,   258.750
     7.750,   259.250
     7.750,   259.750
     7.750,   260.250
     7.750,   260.750
     7.750,   261.250
     7.750,   261.750
     7.750,   262.250
     7.750,   262.750
     7.750,   263.250
     7.750,   263.750
     7.750,   264.250
     7.750,   264.750
     7.750,   265.250
     7.750,   265.750
     7.750,   266.250
     7.750,   266.750
     7.750,   267.250
     7.750,   267.750
     7.750,   268.250
     7.750,   268.750
     7.750,   269.250
     7.750,   269.750
     7.750,   270.250
     7.750,   270.750
     7.750,   271.250
     7.750,   271.750
     7.750,   272.250
     7.750,   272.750
     7.750,   273.250
     7.750,   273.750
     7.750,   274.250
     7.750,   274.750
     7.750,   275.250
     7.750,   275.750
     7.750,   276.250
     7.750,   276.750
     7.750,   277.250
     7.750,   277.750
     7.750,   278.250
     7.750,   278.750
     7.750,   279.250
     7.750,   279.750
     7.750,   280.250
     7.750,   280.750
     7.750,   281.250
     7.750,   281.750
     7.750,   282.250
     7.750,   282.750
     7.750,   283.250
     7.750,   283.750
     7.750,   284.250
     7.750,   284.750
     7.750,   285.250
     7.750,   285.750
     7.750,   286.250
     7.750,   286.750
     7.750,   287.250
     7.750,   287.750
     7.750,   288.250
     7.750,   288.750
     7.750,   289.250
     7.750,   289.750
     7.750,   290.250
     7.750,   290.750
     7.750,   291.250
     7.750,   291.750
     7.750,   292.250
     7.750,   292.750
     7.750,   293.250
     7.750,   293.750
     7.750,   294.250
     7.750,   294.750
     7.750,   295.250
     7.750,   295.750
     7.750,   296.250
     7.750,   296.750
     7.750,   297.250
     7.750,   297.750
     7.750,   298.250
     7.750,   298.750
     7.750,   299.250
     7.750,   299.750
     7.750,   300.250
     7.750,   300.750
     7.750,   301.250
     8.250,   235.250
     8.250,   235.750
     8.250,   236.250
     8.250,   236.750
     8.250,   237.250
     8.250,   237.750
     8.250,   238.250
     8.250,   238.750
     8.250,   239.250
     8.250,   239.750
     8.250,   240.250
     8.250,   240.750
     8.250,   241.250
     8.250,   241.750
     8.250,   242.250
     8.250,   242.750
     8.250,   243.250
     8.250,   243.750
     8.250,   244.250
     8.250,   244.750
     8.250,   245.250
     8.250,   245.750
     8.250,   246.250
     8.250,   246.750
     8.250,   247.250
     8.250,   247.750
     8.250,   248.250
     8.250,   248.750
     8.250,   249.250
     8.250,   249.750
     8.250,   250.250
     8.250,   250.750
     8.250,   251.250
     8.250,   251.750
     8.250,   252.250
     8.250,   252.750
     8.250,   253.250
     8.250,   253.750
     8.250,   254.250
     8.250,   254.750
     8.250,   255.250
     8.250,   255.750
     8.250,   256.250
     8.250,   256.750
     8.250,   257.250
     8.250,   257.750
     8.250,   258.250
     8.250,   258.750
     8.250,   259.250
     8.250,   259.750
     8.250,   260.250
     8.250,   260.750
     8.250,   261.250
     8.250,   261.750
     8.250,   262.250
     8.250,   262.750
     8.250,   263.250
     8.250,   263.750
     8.250,   264.250
     8.250,   264.750
     8.250,   265.250
     8.250,   265.750
     8.250,   266.250
     8.250,   266.750
     8.250,   267.250
     8.250,   267.750
     8.250,   268.250
     8.250,   268.750
     8.250,   269.250
     8.250,   269.750
     8.250,   270.250
     8.250,   270.750
     8.250,   271.250
     8.250,   271.750
     8.250,   272.250
     8.250,   272.750
     8.250,   273.250
     8.250,   273.750
     8.250,   274.250
     8.250,   274.750
     8.250,   275.250
     8.250,   275.750
     8.250,   276.250
     8.250,   276.750
     8.250,   277.250
     8.250,   277.750
     8.250,   278.250
     8.250,   278.750
     8.250,   279.250
     8.250,   279.750
     8.250,   280.250
     8.250,   280.750
     8.250,   281.250
     8.250,   281.750
     8.250,   282.250
     8.250,   282.750
     8.250,   283.250
     8.250,   283.750
     8.250,   284.250
     8.250,   284.750
     8.250,   285.250
     8.250,   285.750
     8.250,   286.250
     8.250,   286.750
     8.250,   287.250
     8.250,   287.750
     8.250,   288.250
     8.250,   288.750
     8.250,   289.250
     8.250,   289.750
     8.250,   290.250
     8.250,   290.750
     8.250,   291.250
     8.250,   291.750
     8.250,   292.250
     8.250,   292.750
     8.250,   293.250
     8.250,   293.750
     8.250,   294.250
     8.250,   294.750
     8.250,   295.250
     8.250,   295.750
     8.250,   296.250
     8.250,   296.750
     8.250,   297.250
     8.250,   297.750
     8.250,   298.250
     8.250,   298.750
     8.250,   299.250
     8.250,   299.750
     8.250,   300.250
     8.250,   300.750
     8.250,   301.250
     8.250,   301.750
     8.750,   234.750
     8.750,   235.250
     8.750,   235.750
     8.750,   236.250
     8.750,   236.750
     8.750,   237.250
     8.750,   237.750
     8.750,   238.250
     8.750,   238.750
     8.750,   239.250
     8.750,   239.750
     8.750,   240.250
     8.750,   240.750
     8.750,   241.250
     8.750,   241.750
     8.750,   242.250
     8.750,   242.750
     8.750,   243.250
     8.750,   243.750
     8.750,   244.250
     8.750,   244.750
     8.750,   245.250
     8.750,   245.750
     8.750,   246.250
     8.750,   246.750
     8.750,   247.250
     8.750,   247.750
     8.750,   248.250
     8.750,   248.750
     8.750,   249.250
     8.750,   249.750
     8.750,   250.250
     8.750,   250.750
     8.750,   251.250
     8.750,   251.750
     8.750,   252.250
     8.750,   252.750
     8.750,   253.250
     8.750,   253.750
     8.750,   254.250
     8.750,   254.750
     8.750,   255.250
     8.750,   255.750
     8.750,   256.250
     8.750,   256.750
     8.750,   257.250
     8.750,   257.750
     8.750,   258.250
     8.750,   258.750
     8.750,   259.250
     8.750,   259.750
     8.750,   260.250
     8.750,   260.750
     8.750,   261.250
     8.750,   261.750
     8.750,   262.250
     8.750,   262.750
     8.750,   263.250
     8.750,   263.750
     8.750,   264.250
     8.750,   264.750
     8.750,   265.250
     8.750,   265.750
     8.750,   266.250
     8.750,   266.750
     8.750,   267.250
     8.750,   267.750
     8.750,   268.250
     8.750,   268.750
     8.750,   269.250
     8.750,   269.750
     8.750,   270.250
     8.750,   270.750
     8.750,   271.250
     8.750,   271.750
     8.750,   272.250
     8.750,   272.750
     8.750,   273.250
     8.750,   273.750
     8.750,   274.250
     8.750,   274.750
     8.750,   275.250
     8.750,   275.750
     8.750,   276.250
     8.750,   276.750
     8.750,   277.250
     8.750,   277.750
     8.750,   278.250
     8.750,   278.750
     8.750,   279.250
     8.750,   279.750
     8.750,   280.250
     8.750,   280.750
     8.750,   281.250
     8.750,   281.750
     8.750,   282.250
     8.750,   282.750
     8.750,   283.250
     8.750,   283.750
     8.750,   284.250
     8.750,   284.750
     8.750,   285.250
     8.750,   285.750
     8.750,   286.250
     8.750,   286.750
     8.750,   287.250
     8.750,   287.750
     8.750,   288.250
     8.750,   288.750
     8.750,   289.250
     8.750,   289.750
     8.750,   290.250
     8.750,   290.750
     8.750,   291.250
     8.750,   291.750
     8.750,   292.250
     8.750,   292.750
     8.750,   293.250
     8.750,   293.750
     8.750,   294.250
     8.750,   294.750
     8.750,   295.250
     8.750,   295.750
     8.750,   296.250
     8.750,   296.750
     8.750,   297.250
     8.750,   297.750
     8.750,   298.250
     8.750,   298.750
     8.750,   299.250
     8.750,   299.750
     8.750,   300.250
     8.750,   300.750
     8.750,   301.250
     8.750,   301.750
     9.250,   234.750
     9.250,   235.250
     9.250,   235.750
     9.250,   236.250
     9.250,   236.750
     9.250,   237.250
     9.250,   237.750
     9.250,   238.250
     9.250,   238.750
     9.250,   239.250
     9.250,   239.750
     9.250,   240.250
     9.250,   240.750
     9.250,   241.250
     9.250,   241.750
     9.250,   242.250
     9.250,   242.750
     9.250,   243.250
     9.250,   243.750
     9.250,   244.250
     9.250,   244.750
     9.250,   245.250
     9.250,   245.750
     9.250,   246.250
     9.250,   246.750
     9.250,   247.250
     9.250,   247.750
     9.250,   248.250
     9.250,   248.750
     9.250,   249.250
     9.250,   249.750
     9.250,   250.250
     9.250,   250.750
     9.250,   251.250
     9.250,   251.750
     9.250,   252.250
     9.250,   252.750
     9.250,   253.250
     9.250,   253.750
     9.250,   254.250
     9.250,   254.750
     9.250,   255.250
     9.250,   255.750
     9.250,   256.250
     9.250,   256.750
     9.250,   257.250
     9.250,   257.750
     9.250,   258.250
     9.250,   258.750
     9.250,   259.250
     9.250,   259.750
     9.250,   260.250
     9.250,   260.750
     9.250,   261.250
     9.250,   261.750
     9.250,   262.250
     9.250,   262.750
     9.250,   263.250
     9.250,   263.750
     9.250,   264.250
     9.250,   264.750
     9.250,   265.250
     9.250,   265.750
     9.250,   266.250
     9.250,   266.750
     9.250,   267.250
     9.250,   267.750
     9.250,   268.250
     9.250,   268.750
     9.250,   269.250
     9.250,   269.750
     9.250,   270.250
     9.250,   270.750
     9.250,   271.250
     9.250,   271.750
     9.250,   272.250
     9.250,   272.750
     9.250,   273.250
     9.250,   273.750
     9.250,   274.250
     9.250,   274.750
     9.250,   275.250
     9.250,   275.750
     9.250,   276.250
     9.250,   276.750
     9.250,   277.250
     9.250,   277.750
     9.250,   278.250
     9.250,   278.750
     9.250,   279.250
     9.250,   279.750
     9.250,   280.250
     9.250,   280.750
     9.250,   281.250
     9.250,   281.750
     9.250,   282.250
     9.250,   282.750
     9.250,   283.250
     9.250,   283.750
     9.250,   284.250
     9.250,   284.750
     9.250,   285.250
     9.250,   285.750
     9.250,   286.250
     9.250,   286.750
     9.250,   287.250
     9.250,   287.750
     9.250,   288.250
     9.250,   288.750
     9.250,   289.250
     9.250,   289.750
     9.250,   290.250
     9.250,   290.750
     9.250,   291.250
     9.250,   291.750
     9.250,   292.250
     9.250,   292.750
     9.250,   293.250
     9.250,   293.750
     9.250,   294.250
     9.250,   294.750
     9.250,   295.250
     9.250,   295.750
     9.250,   296.250
     9.250,   296.750
     9.250,   297.250
     9.250,   297.750
     9.250,   298.250
     9.250,   298.750
     9.250,   299.250
     9.250,   299.750
     9.250,   300.250
     9.250,   300.750
     9.250,   301.250
     9.250,   301.750
     9.250,   302.250
     9.750,   234.750
     9.750,   235.250
     9.750,   235.750
     9.750,   236.250
     9.750,   236.750
     9.750,   237.250
     9.750,   237.750
     9.750,   238.250
     9.750,   238.750
     9.750,   239.250
     9.750,   239.750
     9.750,   240.250
     9.750,   240.750
     9.750,   241.250
     9.750,   241.750
     9.750,   242.250
     9.750,   242.750
     9.750,   243.250
     9.750,   243.750
     9.750,   244.250
     9.750,   244.750
     9.750,   245.250
     9.750,   245.750
     9.750,   246.250
     9.750,   246.750
     9.750,   247.250
     9.750,   247.750
     9.750,   248.250
     9.750,   248.750
     9.750,   249.250
     9.750,   249.750
     9.750,   250.250
     9.750,   250.750
     9.750,   251.250
     9.750,   251.750
     9.750,   252.250
     9.750,   252.750
     9.750,   253.250
     9.750,   253.750
     9.750,   254.250
     9.750,   254.750
     9.750,   255.250
     9.750,   255.750
     9.750,   256.250
     9.750,   256.750
     9.750,   257.250
     9.750,   257.750
     9.750,   258.250
     9.750,   258.750
     9.750,   259.250
     9.750,   259.750
     9.750,   260.250
     9.750,   260.750
     9.750,   261.250
     9.750,   261.750
     9.750,   262.250
     9.750,   262.750
     9.750,   263.250
     9.750,   263.750
     9.750,   264.250
     9.750,   264.750
     9.750,   265.250
     9.750,   265.750
     9.750,   266.250
     9.750,   266.750
     9.750,   267.250
     9.750,   267.750
     9.750,   268.250
     9.750,   268.750
     9.750,   269.250
     9.750,   269.750
     9.750,   270.250
     9.750,   270.750
     9.750,   271.250
     9.750,   271.750
     9.750,   272.250
     9.750,   272.750
     9.750,   273.250
     9.750,   273.750
     9.750,   274.250
     9.750,   274.750
     9.750,   275.250
     9.750,   275.750
     9.750,   276.250
     9.750,   276.750
     9.750,   277.250
     9.750,   277.750
     9.750,   278.250
     9.750,   278.750
     9.750,   279.250
     9.750,   279.750
     9.750,   280.250
     9.750,   280.750
     9.750,   281.250
     9.750,   281.750
     9.750,   282.250
     9.750,   282.750
     9.750,   283.250
     9.750,   283.750
     9.750,   284.250
     9.750,   284.750
     9.750,   285.250
     9.750,   285.750
     9.750,   286.250
     9.750,   286.750
     9.750,   287.250
     9.750,   287.750
     9.750,   288.250
     9.750,   288.750
     9.750,   289.250
     9.750,   289.750
     9.750,   290.250
     9.750,   290.750
     9.750,   291.250
     9.750,   291.750
     9.750,   292.250
     9.750,   292.750
     9.750,   293.250
     9.750,   293.750
     9.750,   294.250
     9.750,   294.750
     9.750,   295.250
     9.750,   295.750
     9.750,   296.250
     9.750,   296.750
     9.750,   297.250
     9.750,   297.750
     9.750,   298.250
     9.750,   298.750
     9.750,   299.250
     9.750,   299.750
     9.750,   300.250
     9.750,   300.750
     9.750,   301.250
     9.750,   301.750
     9.750,   302.250
    10.250,   234.250
    10.250,   234.750
    10.250,   235.250
    10.250,   235.750
    10.250,   236.250
    10.250,   236.750
    10.250,   237.250
    10.250,   237.750
    10.250,   238.250
    10.250,   238.750
    10.250,   239.250
    10.250,   239.750
    10.250,   240.250
    10.250,   240.750
    10.250,   241.250
    10.250,   241.750
    10.250,   242.250
    10.250,   242.750
    10.250,   243.250
    10.250,   243.750
    10.250,   244.250
    10.250,   244.750
    10.250,   245.250
    10.250,   245.750
    10.250,   246.250
    10.250,   246.750
    10.250,   247.250
    10.250,   247.750
    10.250,   248.250
    10.250,   248.750
    10.250,   249.250
    10.250,   249.750
    10.250,   250.250
    10.250,   250.750
    10.250,   251.250
    10.250,   251.750
    10.250,   252.250
    10.250,   252.750
    10.250,   253.250
    10.250,   253.750
    10.250,   254.250
    10.250,   254.750
    10.250,   255.250
    10.250,   255.750
    10.250,   256.250
    10.250,   256.750
    10.250,   257.250
    10.250,   257.750
    10.250,   258.250
    10.250,   258.750
    10.250,   259.250
    10.250,   259.750
    10.250,   260.250
    10.250,   260.750
    10.250,   261.250
    10.250,   261.750
    10.250,   262.250
    10.250,   262.750
    10.250,   263.250
    10.250,   263.750
    10.250,   264.250
    10.250,   264.750
    10.250,   265.250
    10.250,   265.750
    10.250,   266.250
    10.250,   266.750
    10.250,   267.250
    10.250,   267.750
    10.250,   268.250
    10.250,   268.750
    10.250,   269.250
    10.250,   269.750
    10.250,   270.250
    10.250,   270.750
    10.250,   271.250
    10.250,   271.750
    10.250,   272.250
    10.250,   272.750
    10.250,   273.250
    10.250,   273.750
    10.250,   274.250
    10.250,   274.750
    10.250,   275.250
    10.250,   275.750
    10.250,   276.250
    10.250,   276.750
    10.250,   277.250
    10.250,   277.750
    10.250,   278.250
    10.250,   278.750
    10.250,   279.250
    10.250,   279.750
    10.250,   280.250
    10.250,   280.750
    10.250,   281.250
    10.250,   281.750
    10.250,   282.250
    10.250,   282.750
    10.250,   283.250
    10.250,   283.750
    10.250,   284.250
    10.250,   284.750
    10.250,   285.250
    10.250,   285.750
    10.250,   286.250
    10.250,   286.750
    10.250,   287.250
    10.250,   287.750
    10.250,   288.250
    10.250,   288.750
    10.250,   289.250
    10.250,   289.750
    10.250,   290.250
    10.250,   290.750
    10.250,   291.250
    10.250,   291.750
    10.250,   292.250
    10.250,   292.750
    10.250,   293.250
    10.250,   293.750
    10.250,   294.250
    10.250,   294.750
    10.250,   295.250
    10.250,   295.750
    10.250,   296.250
    10.250,   296.750
    10.250,   297.250
    10.250,   297.750
    10.250,   298.250
    10.250,   298.750
    10.250,   299.250
    10.250,   299.750
    10.250,   300.250
    10.250,   300.750
    10.250,   301.250
    10.250,   301.750
    10.250,   302.250
    10.250,   302.750
    10.750,   234.250
    10.750,   234.750
    10.750,   235.250
    10.750,   235.750
    10.750,   236.250
    10.750,   236.750
    10.750,   237.250
    10.750,   237.750
    10.750,   238.250
    10.750,   238.750
    10.750,   239.250
    10.750,   239.750
    10.750,   240.250
    10.750,   240.750
    10.750,   241.250
    10.750,   241.750
    10.750,   242.250
    10.750,   242.750
    10.750,   243.250
    10.750,   243.750
    10.750,   244.250
    10.750,   244.750
    10.750,   245.250
    10.750,   245.750
    10.750,   246.250
    10.750,   246.750
    10.750,   247.250
    10.750,   247.750
    10.750,   248.250
    10.750,   248.750
    10.750,   249.250
    10.750,   249.750
    10.750,   250.250
    10.750,   250.750
    10.750,   251.250
    10.750,   251.750
    10.750,   252.250
    10.750,   252.750
    10.750,   253.250
    10.750,   253.750
    10.750,   254.250
    10.750,   254.750
    10.750,   255.250
    10.750,   255.750
    10.750,   256.250
    10.750,   256.750
    10.750,   257.250
    10.750,   257.750
    10.750,   258.250
    10.750,   258.750
    10.750,   259.250
    10.750,   259.750
    10.750,   260.250
    10.750,   260.750
    10.750,   261.250
    10.750,   261.750
    10.750,   262.250
    10.750,   262.750
    10.750,   263.250
    10.750,   263.750
    10.750,   264.250
    10.750,   264.750
    10.750,   265.250
    10.750,   265.750
    10.750,   266.250
    10.750,   266.750
    10.750,   267.250
    10.750,   267.750
    10.750,   268.250
    10.750,   268.750
    10.750,   269.250
    10.750,   269.750
    10.750,   270.250
    10.750,   270.750
    10.750,   271.250
    10.750,   271.750
    10.750,   272.250
    10.750,   272.750
    10.750,   273.250
    10.750,   273.750
    10.750,   274.250
    10.750,   274.750
    10.750,   275.250
    10.750,   275.750
    10.750,   276.250
    10.750,   276.750
    10.750,   277.250
    10.750,   277.750
    10.750,   278.250
    10.750,   278.750
    10.750,   279.250
    10.750,   279.750
    10.750,   280.250
    10.750,   280.750
    10.750,   281.250
    10.750,   281.750
    10.750,   282.250
    10.750,   282.750
    10.750,   283.250
    10.750,   283.750
    10.750,   284.250
    10.750,   284.750
    10.750,   285.250
    10.750,   285.750
    10.750,   286.250
    10.750,   286.750
    10.750,   287.250
    10.750,   287.750
    10.750,   288.250
    10.750,   288.750
    10.750,   289.250
    10.750,   289.750
    10.750,   290.250
    10.750,   290.750
    10.750,   291.250
    10.750,   291.750
    10.750,   292.250
    10.750,   292.750
    10.750,   293.250
    10.750,   293.750
    10.750,   294.250
    10.750,   294.750
    10.750,   295.250
    10.750,   295.750
    10.750,   296.250
    10.750,   296.750
    10.750,   297.250
    10.750,   297.750
    10.750,   298.250
    10.750,   298.750
    10.750,   299.250
    10.750,   299.750
    10.750,   300.250
    10.750,   300.750
    10.750,   301.250
    10.750,   301.750
    10.750,   302.250
    10.750,   302.750
    11.250,   234.250
    11.250,   234.750
    11.250,   235.250
    11.250,   235.750
    11.250,   236.250
    11.250,   236.750
    11.250,   237.250
    11.250,   237.750
    11.250,   238.250
    11.250,   238.750
    11.250,   239.250
    11.250,   239.750
    11.250,   240.250
    11.250,   240.750
    11.250,   241.250
    11.250,   241.750
    11.250,   242.250
    11.250,   242.750
    11.250,   243.250
    11.250,   243.750
    11.250,   244.250
    11.250,   244.750
    11.250,   245.250
    11.250,   245.750
    11.250,   246.250
    11.250,   246.750
    11.250,   247.250
    11.250,   247.750
    11.250,   248.250
    11.250,   248.750
    11.250,   249.250
    11.250,   249.750
    11.250,   250.250
    11.250,   250.750
    11.250,   251.250
    11.250,   251.750
    11.250,   252.250
    11.250,   252.750
    11.250,   253.250
    11.250,   253.750
    11.250,   254.250
    11.250,   254.750
    11.250,   255.250
    11.250,   255.750
    11.250,   256.250
    11.250,   256.750
    11.250,   257.250
    11.250,   257.750
    11.250,   258.250
    11.250,   258.750
    11.250,   259.250
    11.250,   259.750
    11.250,   260.250
    11.250,   260.750
    11.250,   261.250
    11.250,   261.750
