x,x_index,y,y_index,lat_index,lon_index
594750.0,5155,160000.0,4824,267,535
632750.0,5193,164000.0,4820,267,536
670750.0,5231,168000.0,4816,267,537
708750.0,5269,172000.0,4812,267,538
746750.0,5307,176000.0,4808,267,539
784750.0,5345,181000.0,4803,267,540
823750.0,5384,186000.0,4798,267,541
861750.0,5422,191000.0,4793,267,542
899750.0,5460,196000.0,4788,267,543
937750.0,5498,201000.0,4783,267,544
975750.0,5536,207000.0,4777,267,545
1013750.0,5574,213000.0,4771,267,546
1050750.0,5611,219000.0,4765,267,547
1088750.0,5649,226000.0,4758,267,548
1126750.0,5687,232000.0,4752,267,549
1164750.0,5725,239000.0,4745,267,550
1202750.0,5763,246000.0,4738,267,551
1239750.0,5800,254000.0,4730,267,552
1277750.0,5838,261000.0,4723,267,553
1315750.0,5876,269000.0,4715,267,554
1352750.0,5913,277000.0,4707,267,555
1390750.0,5951,285000.0,4699,267,556
1427750.0,5988,294000.0,4690,267,557
1464750.0,6025,302000.0,4682,267,558
1502750.0,6063,311000.0,4673,267,559
1539750.0,6100,320000.0,4664,267,560
1576750.0,6137,330000.0,4654,267,561
1614750.0,6175,339000.0,4645,267,562
1651750.0,6212,349000.0,4635,267,563
1688750.0,6249,359000.0,4625,267,564
1725750.0,6286,369000.0,4615,267,565
1762750.0,6323,380000.0,4604,267,566
1799750.0,6360,390000.0,4594,267,567
1835750.0,6396,401000.0,4583,267,568
1872750.0,6433,412000.0,4572,267,569
1909750.0,6470,424000.0,4560,267,570
1945750.0,6506,435000.0,4549,267,571
1982750.0,6543,447000.0,4537,267,572
2018750.0,6579,459000.0,4525,267,573
2055750.0,6616,471000.0,4513,267,574
2091750.0,6652,484000.0,4500,267,575
2127750.0,6688,496000.0,4488,267,576
2164750.0,6725,509000.0,4475,267,577
2200750.0,6761,522000.0,4462,267,578
2236750.0,6797,536000.0,4448,267,579
2272750.0,6833,549000.0,4435,267,580
2556750.0,7117,665000.0,4319,267,588
2591750.0,7152,680000.0,4304,267,589
-1784250.0,2776,441000.0,4543,268,472
-1748250.0,2812,431000.0,4553,268,473
-1711250.0,2849,420000.0,4564,268,474
-1674250.0,2886,410000.0,4574,268,475
-1638250.0,2922,400000.0,4584,268,476
-1601250.0,2959,390000.0,4594,268,477
-1564250.0,2996,381000.0,4603,268,478
-1527250.0,3033,372000.0,4612,268,479
-1490250.0,3070,363000.0,4621,268,480
-1453250.0,3107,354000.0,4630,268,481
-1416250.0,3144,345000.0,4639,268,482
-1379250.0,3181,337000.0,4647,268,483
-1341250.0,3219,329000.0,4655,268,484
-1304250.0,3256,321000.0,4663,268,485
-1267250.0,3293,313000.0,4671,268,486
-1230250.0,3330,306000.0,4678,268,487
-1192250.0,3368,298000.0,4686,268,488
-1155250.0,3405,291000.0,4693,268,489
-1117250.0,3443,284000.0,4700,268,490
-1080250.0,3480,278000.0,4706,268,491
-1042250.0,3518,271000.0,4713,268,492
-1005250.0,3555,265000.0,4719,268,493
-967250.0,3593,259000.0,4725,268,494
-929250.0,3631,254000.0,4730,268,495
-892250.0,3668,248000.0,4736,268,496
-854250.0,3706,243000.0,4741,268,497
-816250.0,3744,238000.0,4746,268,498
-778250.0,3782,233000.0,4751,268,499
-741250.0,3819,229000.0,4755,268,500
-703250.0,3857,224000.0,4760,268,501
-665250.0,3895,220000.0,4764,268,502
-627250.0,3933,216000.0,4768,268,503
-589250.0,3971,213000.0,4771,268,504
-551250.0,4009,209000.0,4775,268,505
-513250.0,4047,206000.0,4778,268,506
-475250.0,4085,203000.0,4781,268,507
-437250.0,4123,200000.0,4784,268,508
-399250.0,4161,198000.0,4786,268,509
-361250.0,4199,196000.0,4788,268,510
-323250.0,4237,194000.0,4790,268,511
-285250.0,4275,192000.0,4792,268,512
-247250.0,4313,190000.0,4794,268,513
-209250.0,4351,189000.0,4795,268,514
-171250.0,4389,188000.0,4796,268,515
-133250.0,4427,187000.0,4797,268,516
-95250.0,4465,186000.0,4798,268,517
-57250.0,4503,186000.0,4798,268,518
-19250.0,4541,185000.0,4799,268,519
18750.0,4579,185000.0,4799,268,520
56750.0,4617,186000.0,4798,268,521
94750.0,4655,186000.0,4798,268,522
133750.0,4694,187000.0,4797,268,523
171750.0,4732,188000.0,4796,268,524
209750.0,4770,189000.0,4795,268,525
247750.0,4808,190000.0,4794,268,526
285750.0,4846,192000.0,4792,268,527
323750.0,4884,194000.0,4790,268,528
361750.0,4922,196000.0,4788,268,529
399750.0,4960,198000.0,4786,268,530
437750.0,4998,200000.0,4784,268,531
475750.0,5036,203000.0,4781,268,532
513750.0,5074,206000.0,4778,268,533
551750.0,5112,209000.0,4775,268,534
589750.0,5150,213000.0,4771,268,535
627750.0,5188,216000.0,4768,268,536
664750.0,5225,220000.0,4764,268,537
702750.0,5263,224000.0,4760,268,538
740750.0,5301,229000.0,4755,268,539
778750.0,5339,233000.0,4751,268,540
816750.0,5377,238000.0,4746,268,541
853750.0,5414,243000.0,4741,268,542
891750.0,5452,248000.0,4736,268,543
929750.0,5490,254000.0,4730,268,544
967750.0,5528,259000.0,4725,268,545
1004750.0,5565,265000.0,4719,268,546
1042750.0,5603,271000.0,4713,268,547
1079750.0,5640,278000.0,4706,268,548
1117750.0,5678,284000.0,4700,268,549
1154750.0,5715,291000.0,4693,268,550
1192750.0,5753,298000.0,4686,268,551
1229750.0,5790,306000.0,4678,268,552
1266750.0,5827,313000.0,4671,268,553
1304750.0,5865,321000.0,4663,268,554
1341750.0,5902,329000.0,4655,268,555
1378750.0,5939,337000.0,4647,268,556
1415750.0,5976,345000.0,4639,268,557
1452750.0,6013,354000.0,4630,268,558
1489750.0,6050,363000.0,4621,268,559
1526750.0,6087,372000.0,4612,268,560
1563750.0,6124,381000.0,4603,268,561
1600750.0,6161,390000.0,4594,268,562
1637750.0,6198,400000.0,4584,268,563
1674750.0,6235,410000.0,4574,268,564
1710750.0,6271,420000.0,4564,268,565
1747750.0,6308,431000.0,4553,268,566
1784750.0,6345,441000.0,4543,268,567
1820750.0,6381,452000.0,4532,268,568
1857750.0,6418,463000.0,4521,268,569
1893750.0,6454,474000.0,4510,268,570
1929750.0,6490,486000.0,4498,268,571
1966750.0,6527,497000.0,4487,268,572
2002750.0,6563,509000.0,4475,268,573
2038750.0,6599,521000.0,4463,268,574
2074750.0,6635,534000.0,4450,268,575
2110750.0,6671,546000.0,4438,268,576
2146750.0,6707,559000.0,4425,268,577
2182750.0,6743,572000.0,4412,268,578
2217750.0,6778,585000.0,4399,268,579
2253750.0,6814,599000.0,4385,268,580
2288750.0,6849,612000.0,4372,268,581
2324750.0,6885,626000.0,4358,268,582
2359750.0,6920,640000.0,4344,268,583
2535750.0,7096,713000.0,4271,268,588
2570750.0,7131,729000.0,4255,268,589
2605750.0,7166,744000.0,4240,268,590
-1769250.0,2791,492000.0,4492,269,472
-1733250.0,2827,482000.0,4502,269,473
-1697250.0,2863,471000.0,4513,269,474
-1660250.0,2900,461000.0,4523,269,475
-1624250.0,2936,451000.0,4533,269,476
-1587250.0,2973,442000.0,4542,269,477
-1551250.0,3009,432000.0,4552,269,478
-1514250.0,3046,423000.0,4561,269,479
-1477250.0,3083,414000.0,4570,269,480
-1441250.0,3119,405000.0,4579,269,481
-1404250.0,3156,397000.0,4587,269,482
-1367250.0,3193,389000.0,4595,269,483
-1330250.0,3230,380000.0,4604,269,484
-1293250.0,3267,373000.0,4611,269,485
-1256250.0,3304,365000.0,4619,269,486
-1219250.0,3341,358000.0,4626,269,487
-1182250.0,3378,350000.0,4634,269,488
-1145250.0,3415,343000.0,4641,269,489
-1108250.0,3452,337000.0,4647,269,490
-1071250.0,3489,330000.0,4654,269,491
-1034250.0,3526,324000.0,4660,269,492
-996250.0,3564,318000.0,4666,269,493
-959250.0,3601,312000.0,4672,269,494
-922250.0,3638,306000.0,4678,269,495
-884250.0,3676,301000.0,4683,269,496
-847250.0,3713,296000.0,4688,269,497
-809250.0,3751,291000.0,4693,269,498
-772250.0,3788,286000.0,4698,269,499
-734250.0,3826,281000.0,4703,269,500
-697250.0,3863,277000.0,4707,269,501
-659250.0,3901,273000.0,4711,269,502
-622250.0,3938,269000.0,4715,269,503
-584250.0,3976,266000.0,4718,269,504
-547250.0,4013,262000.0,4722,269,505
-509250.0,4051,259000.0,4725,269,506
-471250.0,4089,256000.0,4728,269,507
-434250.0,4126,253000.0,4731,269,508
-396250.0,4164,251000.0,4733,269,509
-358250.0,4202,249000.0,4735,269,510
-321250.0,4239,247000.0,4737,269,511
-283250.0,4277,245000.0,4739,269,512
-245250.0,4315,243000.0,4741,269,513
-207250.0,4353,242000.0,4742,269,514
-170250.0,4390,241000.0,4743,269,515
-132250.0,4428,240000.0,4744,269,516
-94250.0,4466,239000.0,4745,269,517
-56250.0,4504,239000.0,4745,269,518
-19250.0,4541,238000.0,4746,269,519
18750.0,4579,238000.0,4746,269,520
56750.0,4617,239000.0,4745,269,521
94750.0,4655,239000.0,4745,269,522
131750.0,4692,240000.0,4744,269,523
169750.0,4730,241000.0,4743,269,524
207750.0,4768,242000.0,4742,269,525
245750.0,4806,243000.0,4741,269,526
282750.0,4843,245000.0,4739,269,527
320750.0,4881,247000.0,4737,269,528
358750.0,4919,249000.0,4735,269,529
395750.0,4956,251000.0,4733,269,530
433750.0,4994,253000.0,4731,269,531
471750.0,5032,256000.0,4728,269,532
508750.0,5069,259000.0,4725,269,533
546750.0,5107,262000.0,4722,269,534
584750.0,5145,266000.0,4718,269,535
621750.0,5182,269000.0,4715,269,536
659750.0,5220,273000.0,4711,269,537
696750.0,5257,277000.0,4707,269,538
734750.0,5295,281000.0,4703,269,539
771750.0,5332,286000.0,4698,269,540
809750.0,5370,291000.0,4693,269,541
846750.0,5407,296000.0,4688,269,542
884750.0,5445,301000.0,4683,269,543
921750.0,5482,306000.0,4678,269,544
958750.0,5519,312000.0,4672,269,545
996750.0,5557,318000.0,4666,269,546
1033750.0,5594,324000.0,4660,269,547
1070750.0,5631,330000.0,4654,269,548
1107750.0,5668,337000.0,4647,269,549
1145750.0,5706,343000.0,4641,269,550
1182750.0,5743,350000.0,4634,269,551
1219750.0,5780,358000.0,4626,269,552
1256750.0,5817,365000.0,4619,269,553
1293750.0,5854,373000.0,4611,269,554
1330750.0,5891,380000.0,4604,269,555
1367750.0,5928,389000.0,4595,269,556
1403750.0,5964,397000.0,4587,269,557
1440750.0,6001,405000.0,4579,269,558
1477750.0,6038,414000.0,4570,269,559
1514750.0,6075,423000.0,4561,269,560
1550750.0,6111,432000.0,4552,269,561
1587750.0,6148,442000.0,4542,269,562
1623750.0,6184,451000.0,4533,269,563
1660750.0,6221,461000.0,4523,269,564
1696750.0,6257,471000.0,4513,269,565
1733750.0,6294,482000.0,4502,269,566
1769750.0,6330,492000.0,4492,269,567
1805750.0,6366,503000.0,4481,269,568
1841750.0,6402,514000.0,4470,269,569
1877750.0,6438,525000.0,4459,269,570
1913750.0,6474,536000.0,4448,269,571
1949750.0,6510,548000.0,4436,269,572
1985750.0,6546,560000.0,4424,269,573
2021750.0,6582,572000.0,4412,269,574
2057750.0,6618,584000.0,4400,269,575
2092750.0,6653,596000.0,4388,269,576
2128750.0,6689,609000.0,4375,269,577
2163750.0,6724,622000.0,4362,269,578
2199750.0,6760,635000.0,4349,269,579
2234750.0,6795,648000.0,4336,269,580
2269750.0,6830,662000.0,4322,269,581
2305750.0,6866,675000.0,4309,269,582
2340750.0,6901,689000.0,4295,269,583
2375750.0,6936,703000.0,4281,269,584
2410750.0,6971,718000.0,4266,269,585
2444750.0,7005,732000.0,4252,269,586
2548750.0,7109,777000.0,4207,269,589
2583750.0,7144,793000.0,4191,269,590
2617750.0,7178,808000.0,4176,269,591
2652750.0,7213,824000.0,4160,269,592
2686750.0,7247,840000.0,4144,269,593
2720750.0,7281,856000.0,4128,269,594
-1754250.0,2806,543000.0,4441,270,472
-1718250.0,2842,532000.0,4452,270,473
-1682250.0,2878,522000.0,4462,270,474
-1646250.0,2914,512000.0,4472,270,475
-1610250.0,2950,503000.0,4481,270,476
-1574250.0,2986,493000.0,4491,270,477
-1538250.0,3022,484000.0,4500,270,478
-1501250.0,3059,475000.0,4509,270,479
-1465250.0,3095,466000.0,4518,270,480
-1429250.0,3131,457000.0,4527,270,481
-1392250.0,3168,449000.0,4535,270,482
-1356250.0,3204,440000.0,4544,270,483
-1319250.0,3241,432000.0,4552,270,484
-1282250.0,3278,424000.0,4560,270,485
-1246250.0,3314,417000.0,4567,270,486
-1209250.0,3351,410000.0,4574,270,487
-1172250.0,3388,402000.0,4582,270,488
-1135250.0,3425,395000.0,4589,270,489
-1099250.0,3461,389000.0,4595,270,490
-1062250.0,3498,382000.0,4602,270,491
-1025250.0,3535,376000.0,4608,270,492
-988250.0,3572,370000.0,4614,270,493
-951250.0,3609,364000.0,4620,270,494
-914250.0,3646,359000.0,4625,270,495
-877250.0,3683,353000.0,4631,270,496
-840250.0,3720,348000.0,4636,270,497
-803250.0,3757,343000.0,4641,270,498
-765250.0,3795,338000.0,4646,270,499
-728250.0,3832,334000.0,4650,270,500
-691250.0,3869,330000.0,4654,270,501
-654250.0,3906,326000.0,4658,270,502
-617250.0,3943,322000.0,4662,270,503
-579250.0,3981,318000.0,4666,270,504
-542250.0,4018,315000.0,4669,270,505
-505250.0,4055,312000.0,4672,270,506
-467250.0,4093,309000.0,4675,270,507
-430250.0,4130,306000.0,4678,270,508
-393250.0,4167,304000.0,4680,270,509
-355250.0,4205,301000.0,4683,270,510
-318250.0,4242,299000.0,4685,270,511
-280250.0,4280,298000.0,4686,270,512
-243250.0,4317,296000.0,4688,270,513
-206250.0,4354,295000.0,4689,270,514
-168250.0,4392,294000.0,4690,270,515
-131250.0,4429,293000.0,4691,270,516
-93250.0,4467,292000.0,4692,270,517
-56250.0,4504,292000.0,4692,270,518
-18250.0,4542,291000.0,4693,270,519
18750.0,4579,291000.0,4693,270,520
55750.0,4616,292000.0,4692,270,521
93750.0,4654,292000.0,4692,270,522
130750.0,4691,293000.0,4691,270,523
168750.0,4729,294000.0,4690,270,524
205750.0,4766,295000.0,4689,270,525
243750.0,4804,296000.0,4688,270,526
280750.0,4841,298000.0,4686,270,527
317750.0,4878,299000.0,4685,270,528
355750.0,4916,301000.0,4683,270,529
392750.0,4953,304000.0,4680,270,530
430750.0,4991,306000.0,4678,270,531
467750.0,5028,309000.0,4675,270,532
504750.0,5065,312000.0,4672,270,533
542750.0,5103,315000.0,4669,270,534
579750.0,5140,318000.0,4666,270,535
616750.0,5177,322000.0,4662,270,536
653750.0,5214,326000.0,4658,270,537
691750.0,5252,330000.0,4654,270,538
728750.0,5289,334000.0,4650,270,539
765750.0,5326,338000.0,4646,270,540
802750.0,5363,343000.0,4641,270,541
839750.0,5400,348000.0,4636,270,542
876750.0,5437,353000.0,4631,270,543
913750.0,5474,359000.0,4625,270,544
950750.0,5511,364000.0,4620,270,545
987750.0,5548,370000.0,4614,270,546
1024750.0,5585,376000.0,4608,270,547
1061750.0,5622,382000.0,4602,270,548
1098750.0,5659,389000.0,4595,270,549
1135750.0,5696,395000.0,4589,270,550
1172750.0,5733,402000.0,4582,270,551
1209750.0,5770,410000.0,4574,270,552
1245750.0,5806,417000.0,4567,270,553
1282750.0,5843,424000.0,4560,270,554
1319750.0,5880,432000.0,4552,270,555
1355750.0,5916,440000.0,4544,270,556
1392750.0,5953,449000.0,4535,270,557
1428750.0,5989,457000.0,4527,270,558
1465750.0,6026,466000.0,4518,270,559
1501750.0,6062,475000.0,4509,270,560
1537750.0,6098,484000.0,4500,270,561
1573750.0,6134,493000.0,4491,270,562
1610750.0,6171,503000.0,4481,270,563
1646750.0,6207,512000.0,4472,270,564
1682750.0,6243,522000.0,4462,270,565
1718750.0,6279,532000.0,4452,270,566
1754750.0,6315,543000.0,4441,270,567
1790750.0,6351,553000.0,4431,270,568
1826750.0,6387,564000.0,4420,270,569
1861750.0,6422,575000.0,4409,270,570
1897750.0,6458,587000.0,4397,270,571
1933750.0,6494,598000.0,4386,270,572
1968750.0,6529,610000.0,4374,270,573
2004750.0,6565,622000.0,4362,270,574
2039750.0,6600,634000.0,4350,270,575
2075750.0,6636,646000.0,4338,270,576
2110750.0,6671,659000.0,4325,270,577
2145750.0,6706,672000.0,4312,270,578
2180750.0,6741,684000.0,4300,270,579
2215750.0,6776,698000.0,4286,270,580
2250750.0,6811,711000.0,4273,270,581
2285750.0,6846,725000.0,4259,270,582
2320750.0,6881,738000.0,4246,270,583
2355750.0,6916,752000.0,4232,270,584
2389750.0,6950,767000.0,4217,270,585
2424750.0,6985,781000.0,4203,270,586
2458750.0,7019,796000.0,4188,270,587
2493750.0,7054,811000.0,4173,270,588
2629750.0,7190,872000.0,4112,270,592
2663750.0,7224,888000.0,4096,270,593
2697750.0,7258,904000.0,4080,270,594
2731750.0,7292,920000.0,4064,270,595
2764750.0,7325,937000.0,4047,270,596
2798750.0,7359,953000.0,4031,270,597
-1740250.0,2820,594000.0,4390,271,472
-1704250.0,2856,583000.0,4401,271,473
-1668250.0,2892,573000.0,4411,271,474
-1632250.0,2928,563000.0,4421,271,475
-1597250.0,2963,554000.0,4430,271,476
-1561250.0,2999,544000.0,4440,271,477
-1525250.0,3035,535000.0,4449,271,478
-1489250.0,3071,526000.0,4458,271,479
-1453250.0,3107,517000.0,4467,271,480
-1416250.0,3144,509000.0,4475,271,481
-1380250.0,3180,500000.0,4484,271,482
-1344250.0,3216,492000.0,4492,271,483
-1308250.0,3252,484000.0,4500,271,484
-1272250.0,3288,476000.0,4508,271,485
-1235250.0,3325,469000.0,4515,271,486
-1199250.0,3361,462000.0,4522,271,487
-1162250.0,3398,454000.0,4530,271,488
-1126250.0,3434,448000.0,4536,271,489
-1089250.0,3471,441000.0,4543,271,490
-1053250.0,3507,435000.0,4549,271,491
-1016250.0,3544,428000.0,4556,271,492
-979250.0,3581,422000.0,4562,271,493
-943250.0,3617,417000.0,4567,271,494
-906250.0,3654,411000.0,4573,271,495
-869250.0,3691,406000.0,4578,271,496
-833250.0,3727,401000.0,4583,271,497
-796250.0,3764,396000.0,4588,271,498
-759250.0,3801,391000.0,4593,271,499
-722250.0,3838,387000.0,4597,271,500
-685250.0,3875,382000.0,4602,271,501
-648250.0,3912,378000.0,4606,271,502
-611250.0,3949,375000.0,4609,271,503
-574250.0,3986,371000.0,4613,271,504
-537250.0,4023,368000.0,4616,271,505
-500250.0,4060,365000.0,4619,271,506
-463250.0,4097,362000.0,4622,271,507
-426250.0,4134,359000.0,4625,271,508
-389250.0,4171,357000.0,4627,271,509
-352250.0,4208,354000.0,4630,271,510
-315250.0,4245,352000.0,4632,271,511
-278250.0,4282,351000.0,4633,271,512
-241250.0,4319,349000.0,4635,271,513
-204250.0,4356,348000.0,4636,271,514
-167250.0,4393,347000.0,4637,271,515
-130250.0,4430,346000.0,4638,271,516
-93250.0,4467,345000.0,4639,271,517
-55250.0,4505,345000.0,4639,271,518
-18250.0,4542,344000.0,4640,271,519
18750.0,4579,344000.0,4640,271,520
55750.0,4616,345000.0,4639,271,521
92750.0,4653,345000.0,4639,271,522
129750.0,4690,346000.0,4638,271,523
166750.0,4727,347000.0,4637,271,524
203750.0,4764,348000.0,4636,271,525
241750.0,4802,349000.0,4635,271,526
278750.0,4839,351000.0,4633,271,527
315750.0,4876,352000.0,4632,271,528
352750.0,4913,354000.0,4630,271,529
389750.0,4950,357000.0,4627,271,530
426750.0,4987,359000.0,4625,271,531
463750.0,5024,362000.0,4622,271,532
500750.0,5061,365000.0,4619,271,533
537750.0,5098,368000.0,4616,271,534
574750.0,5135,371000.0,4613,271,535
611750.0,5172,375000.0,4609,271,536
648750.0,5209,378000.0,4606,271,537
685750.0,5246,382000.0,4602,271,538
722750.0,5283,387000.0,4597,271,539
758750.0,5319,391000.0,4593,271,540
795750.0,5356,396000.0,4588,271,541
832750.0,5393,401000.0,4583,271,542
869750.0,5430,406000.0,4578,271,543
906750.0,5467,411000.0,4573,271,544
942750.0,5503,417000.0,4567,271,545
979750.0,5540,422000.0,4562,271,546
1016750.0,5577,428000.0,4556,271,547
1052750.0,5613,435000.0,4549,271,548
1089750.0,5650,441000.0,4543,271,549
1125750.0,5686,448000.0,4536,271,550
1162750.0,5723,454000.0,4530,271,551
1198750.0,5759,462000.0,4522,271,552
1235750.0,5796,469000.0,4515,271,553
1271750.0,5832,476000.0,4508,271,554
1307750.0,5868,484000.0,4500,271,555
1344750.0,5905,492000.0,4492,271,556
1380750.0,5941,500000.0,4484,271,557
1416750.0,5977,509000.0,4475,271,558
1452750.0,6013,517000.0,4467,271,559
1488750.0,6049,526000.0,4458,271,560
1524750.0,6085,535000.0,4449,271,561
1560750.0,6121,544000.0,4440,271,562
1596750.0,6157,554000.0,4430,271,563
1632750.0,6193,563000.0,4421,271,564
1668750.0,6229,573000.0,4411,271,565
1703750.0,6264,583000.0,4401,271,566
1739750.0,6300,594000.0,4390,271,567
1775750.0,6336,604000.0,4380,271,568
1810750.0,6371,615000.0,4369,271,569
1846750.0,6407,626000.0,4358,271,570
1881750.0,6442,637000.0,4347,271,571
1916750.0,6477,649000.0,4335,271,572
1952750.0,6513,660000.0,4324,271,573
1987750.0,6548,672000.0,4312,271,574
2022750.0,6583,684000.0,4300,271,575
2057750.0,6618,696000.0,4288,271,576
2092750.0,6653,709000.0,4275,271,577
2127750.0,6688,721000.0,4263,271,578
2162750.0,6723,734000.0,4250,271,579
2196750.0,6757,747000.0,4237,271,580
2231750.0,6792,760000.0,4224,271,581
2266750.0,6827,774000.0,4210,271,582
2300750.0,6861,788000.0,4196,271,583
2335750.0,6896,802000.0,4182,271,584
2369750.0,6930,816000.0,4168,271,585
2403750.0,6964,830000.0,4154,271,586
2437750.0,6998,844000.0,4140,271,587
2472750.0,7033,859000.0,4125,271,588
2506750.0,7067,874000.0,4110,271,589
2539750.0,7100,889000.0,4095,271,590
2573750.0,7134,905000.0,4079,271,591
2607750.0,7168,920000.0,4064,271,592
2674750.0,7235,952000.0,4032,271,594
2774750.0,7335,1001000.0,3983,271,597
2807750.0,7368,1018000.0,3966,271,598
2840750.0,7401,1034000.0,3950,271,599
-1689250.0,2871,634000.0,4350,272,473
-1654250.0,2906,624000.0,4360,272,474
-1618250.0,2942,615000.0,4369,272,475
-1583250.0,2977,605000.0,4379,272,476
-1547250.0,3013,596000.0,4388,272,477
-1512250.0,3048,586000.0,4398,272,478
-1476250.0,3084,577000.0,4407,272,479
-1440250.0,3120,569000.0,4415,272,480
-1404250.0,3156,560000.0,4424,272,481
-1368250.0,3192,552000.0,4432,272,482
-1333250.0,3227,544000.0,4440,272,483
-1297250.0,3263,536000.0,4448,272,484
-1261250.0,3299,528000.0,4456,272,485
-1225250.0,3335,521000.0,4463,272,486
-1188250.0,3372,514000.0,4470,272,487
-1152250.0,3408,507000.0,4477,272,488
-1116250.0,3444,500000.0,4484,272,489
-1080250.0,3480,493000.0,4491,272,490
-1044250.0,3516,487000.0,4497,272,491
-1007250.0,3553,481000.0,4503,272,492
-971250.0,3589,475000.0,4509,272,493
-935250.0,3625,469000.0,4515,272,494
-898250.0,3662,464000.0,4520,272,495
-862250.0,3698,458000.0,4526,272,496
-825250.0,3735,453000.0,4531,272,497
-789250.0,3771,448000.0,4536,272,498
-752250.0,3808,444000.0,4540,272,499
-716250.0,3844,439000.0,4545,272,500
-679250.0,3881,435000.0,4549,272,501
-643250.0,3917,431000.0,4553,272,502
-606250.0,3954,427000.0,4557,272,503
-569250.0,3991,424000.0,4560,272,504
-533250.0,4027,421000.0,4563,272,505
-496250.0,4064,418000.0,4566,272,506
-459250.0,4101,415000.0,4569,272,507
-423250.0,4137,412000.0,4572,272,508
-386250.0,4174,410000.0,4574,272,509
-349250.0,4211,407000.0,4577,272,510
-312250.0,4248,405000.0,4579,272,511
-276250.0,4284,404000.0,4580,272,512
-239250.0,4321,402000.0,4582,272,513
-202250.0,4358,401000.0,4583,272,514
-165250.0,4395,400000.0,4584,272,515
-129250.0,4431,399000.0,4585,272,516
-92250.0,4468,398000.0,4586,272,517
-55250.0,4505,398000.0,4586,272,518
-18250.0,4542,397000.0,4587,272,519
18750.0,4579,397000.0,4587,272,520
54750.0,4615,398000.0,4586,272,521
91750.0,4652,398000.0,4586,272,522
128750.0,4689,399000.0,4585,272,523
165750.0,4726,400000.0,4584,272,524
202750.0,4763,401000.0,4583,272,525
238750.0,4799,402000.0,4582,272,526
275750.0,4836,404000.0,4580,272,527
312750.0,4873,405000.0,4579,272,528
349750.0,4910,407000.0,4577,272,529
385750.0,4946,410000.0,4574,272,530
422750.0,4983,412000.0,4572,272,531
459750.0,5020,415000.0,4569,272,532
496750.0,5057,418000.0,4566,272,533
532750.0,5093,421000.0,4563,272,534
569750.0,5130,424000.0,4560,272,535
606750.0,5167,427000.0,4557,272,536
642750.0,5203,431000.0,4553,272,537
679750.0,5240,435000.0,4549,272,538
715750.0,5276,439000.0,4545,272,539
752750.0,5313,444000.0,4540,272,540
788750.0,5349,448000.0,4536,272,541
825750.0,5386,453000.0,4531,272,542
861750.0,5422,458000.0,4526,272,543
898750.0,5459,464000.0,4520,272,544
934750.0,5495,469000.0,4515,272,545
971750.0,5532,475000.0,4509,272,546
1007750.0,5568,481000.0,4503,272,547
1043750.0,5604,487000.0,4497,272,548
1079750.0,5640,493000.0,4491,272,549
1116750.0,5677,500000.0,4484,272,550
1152750.0,5713,507000.0,4477,272,551
1188750.0,5749,514000.0,4470,272,552
1224750.0,5785,521000.0,4463,272,553
1260750.0,5821,528000.0,4456,272,554
1296750.0,5857,536000.0,4448,272,555
1332750.0,5893,544000.0,4440,272,556
1368750.0,5929,552000.0,4432,272,557
1404750.0,5965,560000.0,4424,272,558
1440750.0,6001,569000.0,4415,272,559
1475750.0,6036,577000.0,4407,272,560
1511750.0,6072,586000.0,4398,272,561
1547750.0,6108,596000.0,4388,272,562
1582750.0,6143,605000.0,4379,272,563
1618750.0,6179,615000.0,4369,272,564
1653750.0,6214,624000.0,4360,272,565
1689750.0,6250,634000.0,4350,272,566
1724750.0,6285,645000.0,4339,272,567
1759750.0,6320,655000.0,4329,272,568
1795750.0,6356,666000.0,4318,272,569
1830750.0,6391,677000.0,4307,272,570
1865750.0,6426,688000.0,4296,272,571
1900750.0,6461,699000.0,4285,272,572
1935750.0,6496,710000.0,4274,272,573
1970750.0,6531,722000.0,4262,272,574
2005750.0,6566,734000.0,4250,272,575
2039750.0,6600,746000.0,4238,272,576
2074750.0,6635,759000.0,4225,272,577
2109750.0,6670,771000.0,4213,272,578
2143750.0,6704,784000.0,4200,272,579
2178750.0,6739,797000.0,4187,272,580
2212750.0,6773,810000.0,4174,272,581
2246750.0,6807,823000.0,4161,272,582
2281750.0,6842,837000.0,4147,272,583
2315750.0,6876,851000.0,4133,272,584
2349750.0,6910,865000.0,4119,272,585
2383750.0,6944,879000.0,4105,272,586
2417750.0,6978,893000.0,4091,272,587
2450750.0,7011,908000.0,4076,272,588
2484750.0,7045,923000.0,4061,272,589
2518750.0,7079,938000.0,4046,272,590
2618750.0,7179,984000.0,4000,272,593
2651750.0,7212,1000000.0,3984,272,594
2750750.0,7311,1048000.0,3936,272,597
2783750.0,7344,1065000.0,3919,272,598
2816750.0,7377,1082000.0,3902,272,599
-1710250.0,2850,696000.0,4288,273,472
-1675250.0,2885,685000.0,4299,273,473
-1640250.0,2920,676000.0,4308,273,474
-1604250.0,2956,666000.0,4318,273,475
-1569250.0,2991,656000.0,4328,273,476
-1534250.0,3026,647000.0,4337,273,477
-1499250.0,3061,638000.0,4346,273,478
-1463250.0,3097,629000.0,4355,273,479
-1428250.0,3132,620000.0,4364,273,480
-1392250.0,3168,612000.0,4372,273,481
-1357250.0,3203,604000.0,4380,273,482
